日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240316,0009,04,中山,土,6,3連単,03→07→09,500,―,―,0
20240316,0009,05,中山,土,6,3連単,05→07→01,500,―,―,0
20240316,0009,06,中山,土,6,3連単,05→07→03,500,―,―,0
20240316,0009,07,中山,土,6,3連単,05→07→04,500,―,―,0
20240316,0009,08,中山,土,6,3連単,05→07→09,500,―,―,0
20240316,0010,01,中京,土,7,馬単,06→02,2400,―,―,0
20240316,0010,02,中京,土,7,馬単,06→05,1000,―,―,0
20240316,0010,03,中京,土,7,3連単,02→05→06,100,―,―,0
20240316,0010,04,中京,土,7,3連単,02→06→05,100,―,―,0
20240316,0010,05,中京,土,7,3連単,05→02→06,100,―,―,0
20240316,0010,06,中京,土,7,3連単,05→06→02,100,―,―,0
20240316,0010,07,中京,土,7,3連単,06→02→05,2000,―,―,0
20240316,0010,08,中京,土,7,3連単,06→05→02,1000,―,―,0
20240316,0011,01,中京,土,9,ワイド,04―10,500,―,―,0
20240316,0011,02,中京,土,9,ワイド,10―12,500,―,―,0
20240316,0011,03,中京,土,9,ワイド,10―13,500,―,―,0
20240316,0011,04,中京,土,9,ワイド,10―15,500,―,―,0
20240316,0012,01,中山,土,9,単勝,06,3000,的中06,370,11100
20240316,0012,02,中山,土,9,単勝,08,1000,―,―,0
20240316,0012,03,中山,土,9,馬単,06→01,2000,―,―,0
20240316,0012,04,中山,土,9,馬単,08→01,1000,―,―,0
20240316,0012,05,中山,土,9,3連複,01―03―06,300,―,―,0
20240316,0012,06,中山,土,9,3連複,01―04―06,300,―,―,0
20240316,0012,07,中山,土,9,3連複,01―06―08,300,―,―,0
20240316,0012,08,中山,土,9,3連複,01―06―10,300,―,―,0
20240316,0012,09,中山,土,9,3連複,03―04―06,300,―,―,0
20240316,0012,10,中山,土,9,3連複,03―06―08,300,―,―,0
20240316,0012,11,中山,土,9,3連複,03―06―10,300,―,―,0
20240316,0012,12,中山,土,9,3連複,04―06―08,300,―,―,0
20240316,0012,13,中山,土,9,3連複,04―06―10,300,―,―,0
20240316,0012,14,中山,土,9,3連複,06―08―10,300,―,―,0
20240316,0013,01,中京,土,10,複勝,11,10000,的中11,170,17000
20240316,0014,01,中京,土,11,3連複,01―05―09,500,―,―,0
20240316,0014,02,中京,土,11,3連複,01―06―09,500,―,―,0
20240316,0014,03,中京,土,11,3連複,01―09―15,500,―,―,0
20240316,0014,04,中京,土,11,3連複,01―09―17,500,―,―,0
20240316,0014,05,中京,土,11,3連複,05―06―09,500,―,―,0
20240316,0014,06,中京,土,11,3連複,05―09―15,500,―,―,0
20240316,0014,07,中京,土,11,3連複,05―09―17,500,―,―,0
20240316,0014,08,中京,土,11,3連複,06―09―15,500,的中06―09―15,5930,29650
20240316,0014,09,中京,土,11,3連複,06―09―17,500,―,―,0
20240316,0014,10,中京,土,11,3連複,09―15―17,500,―,―,0
20240316,0014,11,中京,土,11,単勝,06,1000,―,―,0
20240316,0014,12,中京,土,11,馬連,01―09,2500,―,―,0
20240316,0014,13,中京,土,11,馬連,06―09,2500,―,―,0
20240316,0014,14,中京,土,11,馬連,09―15,1000,―,―,0
20240316,0015,01,中山,土,11,単勝,04,1000,―,―,0
20240316,0015,02,中山,土,11,複勝,04,3800,―,―,0
20240316,0016,01,中京,土,12,馬連,01―14,1500,―,―,0
20240316,0016,02,中京,土,12,馬連,03―14,1500,的中03―14,1250,18750
20240316,0016,03,中京,土,12,馬連,05―14,1500,―,―,0
20240316,0016,04,中京,土,12,馬連,09―14,1500,―,―,0
,,合計,,,,,,92500,,,95250
