日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240427,0004,10,京都,土,3,3連複,02―05―10,200,―,―,0
20240427,0004,11,京都,土,3,3連複,03―05―06,1000,―,―,0
20240427,0004,12,京都,土,3,3連複,03―05―10,1000,―,―,0
20240427,0004,13,京都,土,3,3連複,05―06―10,1000,的中05―06―10,910,9100
20240427,0005,01,東京,土,3,3連複,01―06―07,500,―,―,0
20240427,0005,02,東京,土,3,3連複,01―07―10,500,―,―,0
20240427,0005,03,東京,土,3,3連複,01―07―12,500,―,―,0
20240427,0005,04,東京,土,3,3連複,06―07―10,500,―,―,0
20240427,0005,05,東京,土,3,3連複,06―07―12,500,―,―,0
20240427,0005,06,東京,土,3,3連複,07―10―12,500,―,―,0
20240427,0006,01,京都,土,4,3連単,03→07→05,500,―,―,0
20240427,0006,02,京都,土,4,3連単,03→07→14,500,―,―,0
20240427,0006,03,京都,土,4,3連単,03→07→15,500,―,―,0
20240427,0006,04,京都,土,4,3連単,03→07→16,1500,―,―,0
20240427,0006,05,京都,土,4,3連単,03→16→05,1000,―,―,0
20240427,0006,06,京都,土,4,3連単,03→16→07,1000,―,―,0
20240427,0006,07,京都,土,4,3連単,03→16→14,500,―,―,0
20240427,0006,08,京都,土,4,3連単,03→16→15,1000,―,―,0
20240427,0007,01,東京,土,4,3連複,02―05―09,500,―,―,0
20240427,0007,02,東京,土,4,3連複,02―07―09,500,―,―,0
20240427,0007,03,東京,土,4,3連複,02―09―14,500,―,―,0
20240427,0007,04,東京,土,4,3連複,02―09―15,1000,的中02―09―15,1450,14500
20240427,0007,05,東京,土,4,3連複,05―07―09,500,―,―,0
20240427,0007,06,東京,土,4,3連複,05―09―14,500,―,―,0
20240427,0007,07,東京,土,4,3連複,05―09―15,1000,―,―,0
20240427,0007,08,東京,土,4,3連複,07―09―14,1000,―,―,0
20240427,0007,09,東京,土,4,3連複,07―09―15,500,―,―,0
20240427,0007,10,東京,土,4,3連複,09―14―15,500,―,―,0
20240427,0008,01,京都,土,11,ワイド,05―09,1000,的中05―09,1170,11700
20240427,0008,02,京都,土,11,ワイド,05―13,1000,―,―,0
20240427,0008,03,京都,土,11,ワイド,09―12,1000,―,―,0
20240427,0008,04,京都,土,11,ワイド,12―13,1000,―,―,0
20240427,0008,05,京都,土,11,3連複,01―04―05,300,―,―,0
20240427,0008,06,京都,土,11,3連複,01―05―09,300,―,―,0
20240427,0008,07,京都,土,11,3連複,01―05―12,300,―,―,0
20240427,0008,08,京都,土,11,3連複,01―05―13,300,―,―,0
20240427,0008,09,京都,土,11,3連複,04―05―09,300,的中04―05―09,3350,10050
20240427,0008,10,京都,土,11,3連複,04―05―12,300,―,―,0
20240427,0008,11,京都,土,11,3連複,04―05―13,300,―,―,0
20240427,0008,12,京都,土,11,3連複,05―09―12,300,―,―,0
20240427,0008,13,京都,土,11,3連複,05―09―13,300,―,―,0
20240427,0008,14,京都,土,11,3連複,05―12―13,300,―,―,0
20240427,0009,01,東京,土,11,馬連,01―09,500,―,―,0
20240427,0009,02,東京,土,11,馬連,01―15,500,―,―,0
20240427,0009,03,東京,土,11,馬連,08―09,500,―,―,0
20240427,0009,04,東京,土,11,馬連,08―15,500,―,―,0
20240427,0009,05,東京,土,11,馬連,09―13,500,―,―,0
20240427,0009,06,東京,土,11,馬連,09―15,1000,―,―,0
20240427,0009,07,東京,土,11,馬連,13―15,500,―,―,0
20240427,0009,08,東京,土,11,単勝,15,1000,―,―,0
20240427,0010,01,東京,土,12,3連単,03→08→04,1000,―,―,0
20240427,0010,02,東京,土,12,3連単,03→08→07,1000,―,―,0
20240427,0010,03,東京,土,12,3連単,08→03→04,300,―,―,0
20240427,0010,04,東京,土,12,3連単,08→03→07,300,―,―,0
20240427,0010,05,東京,土,12,3連単,08→04→03,300,―,―,0
20240427,0010,06,東京,土,12,3連単,08→04→07,100,―,―,0
20240427,0010,07,東京,土,12,3連単,08→07→03,100,―,―,0
20240427,0010,08,東京,土,12,3連単,08→07→04,100,―,―,0
20240427,0010,09,東京,土,12,ワイド,07―08,1000,―,―,0
20240427,0010,10,東京,土,12,3連複,03―04―07,500,―,―,0
20240427,0010,11,東京,土,12,3連複,03―07―08,600,―,―,0
20240427,0010,12,東京,土,12,3連複,04―07―08,200,―,―,0
,,合計,,,,,,67000,,,68000
